'neuron', 'neuron', 'delay', 'correlation coefficient'
22, 84, -3, -0.64285714285714279
13, 70, -3, -0.64285714285714268
66, 73, -2, -0.64168894791974795
33, 64, 3, -0.6415029025857748
61, 64, 3, -0.64071160722774767
187, 190, 0, -0.64051261522034864
13, 121, -2, -0.64051261522034852
29, 100, 2, -0.64051261522034852
70, 121, -2, -0.64051261522034852
90, 100, 2, -0.64051261522034852
100, 140, -2, -0.64051261522034852
112, 121, -2, -0.64051261522034852
54, 105, 2, -0.64025704058150301
27, 40, -3, -0.63966216897491324
38, 40, -3, -0.63966216897491324
40, 42, 3, -0.63966216897491324
40, 43, 3, -0.63966216897491324
40, 50, 3, -0.63966216897491324
40, 238, 3, -0.63966216897491324
64, 130, 1, -0.63927081919742723
26, 38, 1, -0.63927081919742712
26, 42, 1, -0.63927081919742712
26, 50, 1, -0.63927081919742712
26, 238, 1, -0.63927081919742712
187, 190, -1, -0.63881993479454702
64, 130, 2, -0.63871401790609728
60, 64, -1, -0.63817232979670924
26, 112, -1, -0.63782669954383842
13, 45, 2, -0.6374552583116766
8, 29, 1, -0.63745525831167649
8, 90, 1, -0.63745525831167649
8, 140, 1, -0.63745525831167649
121, 232, 1, -0.63745525831167649
105, 163, 0, -0.63721289099984157
22, 163, -3, -0.63705898929703197
121, 127, 3, -0.63705898929703186
40, 105, -2, -0.63668201221200649
105, 155, -2, -0.63668201221200649
40, 58, 2, -0.6366550033321674
60, 100, 1, -0.63660071462983103
26, 167, 0, -0.63639610306789285
67, 121, -1, -0.63620901028035171
16, 27, -3, -0.63577944783110374
16, 43, -3, -0.63577944783110374
48, 105, 1, -0.63538344423829707
124, 130, 1, -0.63538344423829707
48, 59, -1, -0.63538344423829696
38, 124, -1, -0.63538344423829685
42, 124, -1, -0.63538344423829685
50, 124, -1, -0.63538344423829685
124, 238, 1, -0.63538344423829685
29, 173, 0, -0.63433504741654645
90, 173, 0, -0.63433504741654645
140, 173, 0, -0.63433504741654645
22, 100, -3, -0.63402945947465839
67, 100, -3, -0.63402945947465839
13, 100, -3, -0.63402945947465827
58, 64, 0, -0.63386569104638757
105, 106, -1, -0.63304195360799698
105, 112, -1, -0.63304195360799698
59, 106, -1, -0.63304195360799675
67, 72, 0, -0.63298177442013104
67, 88, 0, -0.63298177442013104
56, 58, -1, -0.63262662781173717
99, 125, 1, -0.63262662781173706
125, 233, -1, -0.63262662781173706
60, 155, 0, -0.63251004544677503
38, 196, 3, -0.63245553203367599
50, 196, 3, -0.63245553203367599
130, 196, 3, -0.63245553203367599
196, 238, -3, -0.63245553203367599
170, 196, 3, -0.63245553203367588
16, 163, -3, -0.63127300273737041
100, 232, 1, -0.63115284160417162
16, 46, -3, -0.63006972473876155
