'neuron', 'neuron', 'delay', 'correlation coefficient'
5, 20, -2, 0.90453403373329078
62, 323, 2, 0.90265060772286887
128, 284, 0, 0.90115511257094461
64, 362, -3, 0.89871703427291738
38, 234, -2, 0.89709792609013161
151, 323, -1, 0.89699370184490423
232, 394, 2, 0.89685846646933198
220, 222, -2, 0.89685846646933198
135, 232, -2, 0.89685846646933198
81, 232, -2, 0.89685846646933198
17, 232, -2, 0.89685846646933198
242, 284, 1, 0.89590925861290494
26, 284, 1, 0.89590925861290494
22, 188, 1, 0.89590925861290494
177, 197, 0, 0.89442719099991597
223, 263, 0, 0.89442719099991586
203, 223, 0, 0.89442719099991586
142, 223, 0, 0.89442719099991586
128, 242, 0, 0.89442719099991586
128, 188, 0, 0.89442719099991586
84, 100, 0, 0.89442719099991586
26, 128, 0, 0.89442719099991586
127, 323, 0, 0.89411816651760445
151, 219, 0, 0.89319773723526519
265, 317, -1, 0.89309520635766915
232, 394, 3, 0.89260739828867297
135, 232, -3, 0.89260739828867297
81, 232, -3, 0.89260739828867297
17, 232, -3, 0.89260739828867297
222, 394, 3, 0.89241330960016219
135, 222, -3, 0.89241330960016219
81, 222, -3, 0.89241330960016219
17, 222, -3, 0.89241330960016219
188, 249, 0, 0.89188258501584472
100, 216, 0, 0.89188258501584472
51, 117, 0, 0.89188258501584472
43, 216, 0, 0.89188258501584472
18, 115, 0, 0.89188258501584472
18, 43, 0, 0.89188258501584472
121, 158, 2, 0.89155582824172874
284, 323, -1, 0.89072453199496804
151, 225, -1, 0.89061733293063361
16, 225, -1, 0.8906173329306335
16, 96, 1, 0.8906173329306335
16, 69, 1, 0.8906173329306335
38, 127, 3, 0.89013639358732
4, 55, -3, 0.8899583485023137
66, 158, 3, 0.88975652100260927
240, 316, 1, 0.88898596874842672
105, 316, 1, 0.88898596874842672
28, 316, 1, 0.88898596874842672
89, 255, 1, 0.88888888888888884
89, 246, 1, 0.88888888888888884
89, 141, 1, 0.88888888888888884
188, 242, -1, 0.88888888888888873
144, 255, 1, 0.88888888888888873
144, 246, 1, 0.88888888888888873
141, 144, -1, 0.88888888888888873
65, 162, -1, 0.88888888888888873
43, 255, 1, 0.88888888888888873
43, 246, 1, 0.88888888888888873
43, 141, 1, 0.88888888888888873
26, 188, 1, 0.88888888888888873
265, 316, 2, 0.88863454890204852
273, 316, 3, 0.88823478819568824
264, 316, 3, 0.88823478819568824
244, 317, -3, 0.88823478819568824
237, 316, 3, 0.88823478819568824
223, 317, -3, 0.88823478819568824
209, 317, -3, 0.88823478819568824
