'neuron', 'neuron', 'delay', 'correlation coefficient'
57, 127, -3, -0.55808923164943502
117, 192, -3, -0.55708601453115558
47, 98, -1, -0.5570206863556707
81, 98, -2, -0.55623420055501271
28, 126, -2, -0.55550145134530815
10, 47, 1, -0.55498902738056044
47, 192, 1, -0.55498902738056044
88, 192, 1, -0.55498902738056044
10, 88, 1, -0.55498902738056033
5, 20, 3, -0.55470019622522904
5, 21, 3, -0.55470019622522904
4, 28, -1, -0.55435919436707315
53, 223, -3, -0.55410851584753196
21, 39, 0, -0.55339859052946627
5, 20, 1, -0.55328333517248807
1, 37, 2, -0.55322560828671652
20, 37, 2, -0.55322560828671652
6, 187, -2, -0.55318254578551973
1, 162, 2, -0.55301004133750209
20, 162, 2, -0.55301004133750209
101, 192, -2, -0.55286560515055605
31, 44, 2, -0.55281623223133092
29, 37, 3, -0.55277079839256671
117, 171, -3, -0.55011344920796579
20, 107, 0, -0.55000000000000004
40, 101, 2, -0.54996231483763203
64, 138, 1, -0.54948372782982258
4, 137, -1, -0.54935026557353583
44, 127, -2, -0.54909473990361046
27, 81, 3, -0.5481612620668932
10, 44, 3, -0.54772255750516607
46, 179, 1, -0.54738055150397336
17, 53, 1, -0.54709668620195107
17, 126, 2, -0.54643744311589826
126, 223, -3, -0.54592083368401156
17, 179, -2, -0.54569686615307433
126, 171, -3, -0.54541555405794717
81, 127, -2, -0.54500371360166733
179, 181, -2, -0.54470477940192219
6, 127, -2, -0.54444082954472617
44, 127, -1, -0.54406194625294657
21, 53, 3, -0.54256458843404187
40, 192, -3, -0.54194020610383731
4, 29, 1, -0.54151385075021297
57, 192, -3, -0.54058990271958873
1, 64, 1, -0.54006172486732162
20, 64, 1, -0.54006172486732162
18, 40, -3, -0.5399055247990171
28, 37, 1, -0.53953557503481409
4, 17, 0, -0.53950621747888405
44, 137, -3, -0.5393962141710571
43, 165, 2, -0.53925663177655736
64, 181, 0, -0.53802758684897034
17, 46, 3, -0.53794382759153903
6, 165, 3, -0.53708615552957473
10, 40, -3, -0.53708615552957473
40, 138, 3, -0.53708615552957473
40, 165, 3, -0.53708615552957473
20, 46, 0, -0.53674504012169322
1, 107, -1, -0.53673943919673506
29, 100, -1, -0.53673943919673506
29, 107, -1, -0.53673943919673506
127, 223, 3, -0.53579971977681995
101, 171, -2, -0.53566226896410185
6, 47, 1, -0.53488947493147088
40, 47, -1, -0.53488947493147088
53, 127, -1, -0.53468154423123349
64, 179, -2, -0.5342054792597567
18, 171, -3, -0.53399736091212602
1, 162, -3, -0.53300179088902611
29, 162, -3, -0.53300179088902611
32, 100, 3, -0.53300179088902611
18, 78, 0, -0.53244641984176611
32, 64, 1, -0.53229064742237708
47, 53, -1, -0.53121618523112135
10, 171, -3, -0.5312088438843009
138, 171, -3, -0.5312088438843009
4, 165, 0, -0.5309303270963478
57, 78, 0, -0.53066863050523227
28, 162, 1, -0.53045483799114823
1, 4, -3, -0.53035769790075327
39, 187, -3, -0.53035769790075327
4, 88, 3, -0.53035769790075316
28, 57, -3, -0.52822140920532301
4, 32, -2, -0.52723922220090591
107, 179, 1, -0.52715606656712066
29, 44, 3, -0.52704627669472992
28, 162, 2, -0.52696327074466087
4, 17, 1, -0.5268467680972152
5, 165, 2, -0.52678658400751999
4, 165, -2, -0.52609594249913372
27, 53, 2, -0.52602853330594257
126, 137, -2, -0.52593398180104933
127, 181, 2, -0.52573581059299623
53, 192, -2, -0.52529819135941691
98, 179, 0, -0.52448834893543073
28, 46, 0, -0.52380952380952384
47, 165, -1, -0.52338002898525671
88, 165, -1, -0.52338002898525671
27, 88, -1, -0.52297636036849071
31, 47, 1, -0.52297636036849071
31, 88, -1, -0.52297636036849071
1, 53, 2, -0.52289131413273526
20, 53, 2, -0.52289131413273526
31, 53, 2, -0.52289131413273526
1, 162, 0, -0.52277330217393325
4, 20, 2, -0.5222329678670935
6, 47, 2, -0.5222329678670935
6, 88, 2, -0.5222329678670935
29, 64, 2, -0.5222329678670935
43, 88, -2, -0.5222329678670935
43, 57, 2, -0.52162948038272683
81, 192, -1, -0.52104077732241394
29, 37, 2, -0.52092370108051123
100, 165, -2, -0.52092370108051123
6, 78, 0, -0.51977268780695307
47, 53, -2, -0.51847584736521268
88, 223, 2, -0.51847584736521268
43, 47, 0, -0.51763170665257496
31, 181, 3, -0.51754916950676577
1, 44, 3, -0.51754916950676566
20, 44, 3, -0.51754916950676566
44, 165, -3, -0.51754916950676566
44, 223, -3, -0.51754916950676566
181, 192, -3, -0.51754916950676555
20, 100, -2, -0.5163977794943222
20, 107, -2, -0.5163977794943222
21, 107, -2, -0.5163977794943222
21, 162, 2, -0.5163977794943222
27, 179, 0, -0.51552233155924787
4, 32, -1, -0.51538820320220757
18, 43, -2, -0.51499281189493906
53, 179, 3, -0.51422084450465155
37, 179, 1, -0.51187450012280267
17, 117, 3, -0.51171617941575986
5, 46, -3, -0.5096471914376256
1, 39, 1, -0.5092010548749033
20, 39, 1, -0.5092010548749033
101, 179, 1, -0.5092010548749033
20, 162, -1, -0.50920105487490319
21, 162, -1, -0.50920105487490319
57, 187, -2, -0.5086846840791569
98, 126, 2, -0.50857745368130691
66, 127, -3, -0.50830424525241458
124, 127, -3, -0.50830424525241458
39, 127, -3, -0.50830424525241447
17, 53, 2, -0.50821072961456082
171, 181, 2, -0.50821072961456082
57, 117, -3, -0.50779579289754662
6, 47, 3, -0.50694477706453089
43, 47, -1, -0.50569587128920934
17, 100, 0, -0.50555425661641762
37, 88, 0, -0.50527626288868477
44, 126, -2, -0.50517938063122181
117, 192, -2, -0.50443063128650778
46, 179, 2, -0.50395263067896956
179, 223, -2, -0.50395263067896956
101, 192, -1, -0.50390325986026885
17, 47, -2, -0.50365540114519314
53, 88, 3, -0.50308962775406052
47, 53, -3, -0.50308962775406041
44, 171, -3, -0.50186220383865432
57, 181, 3, -0.50000000000000011
171, 192, -3, -0.49706742338621707
18, 31, -3, -0.49706742338621701
98, 181, 2, -0.49660854465066007
17, 57, 3, -0.49656353316142066
66, 78, 0, -0.49629166698546506
78, 124, 0, -0.49629166698546506
117, 179, 2, -0.49618606177797414
127, 137, 3, -0.49567091418844994
44, 98, -1, -0.49391379041839528
37, 88, 1, -0.49347259875752786
37, 47, 1, -0.4934725987575278
32, 100, 1, -0.49280538030458115
64, 165, 0, -0.49251828131120434
179, 187, 1, -0.49240541473778748
124, 192, -3, -0.49236596391733112
29, 162, 3, -0.4923659639173309
39, 192, -3, -0.4923659639173309
66, 192, -3, -0.4923659639173309
47, 98, 0, -0.49163014676405209
88, 98, 0, -0.49163014676405198
17, 100, -1, -0.49138491180065597
44, 57, -3, -0.49099025303098293
44, 181, -3, -0.49099025303098293
10, 64, -1, -0.49057789051960621
6, 21, -3, -0.4904355242886882
21, 43, 3, -0.4904355242886882
81, 187, -2, -0.48999595755002529
17, 88, -3, -0.48995593493886602
17, 179, 0, -0.48992509197292694
32, 100, 2, -0.48960832515056113
32, 107, 2, -0.48960832515056113
81, 117, -3, -0.48884618054690177
18, 43, -3, -0.48832807769325592
5, 20, 2, -0.4879500364742666
5, 21, 2, -0.4879500364742666
44, 223, -2, -0.48753809040127705
137, 179, 0, -0.48750843447494369
101, 137, -3, -0.487450262714761
88, 101, 0, -0.48730073474090657
17, 88, 0, -0.48730073474090652
17, 44, 2, -0.48642727079805748
4, 165, -3, -0.48626453908386452
43, 53, 3, -0.48616096527237723
44, 81, -2, -0.48525928090463405
138, 165, 2, -0.48518647867361292
88, 127, 1, -0.48489521259632873
40, 165, 2, -0.48488113787642695
78, 98, 0, -0.48483560699338596
29, 78, 2, -0.48454371185234896
53, 127, -2, -0.48382072573945772
17, 100, 1, -0.48301723348192405
17, 107, 1, -0.48301723348192405
27, 53, 3, -0.48291713080390974
17, 44, 1, -0.48252978608879821
78, 127, 0, -0.48198018650302232
138, 179, 1, -0.48179415092416211
18, 88, 0, -0.48168766908288235
10, 28, 2, -0.48120774301568597
28, 162, -2, -0.48120774301568597
28, 100, 2, -0.48114037763642947
28, 107, 2, -0.48114037763642947
100, 137, -2, -0.48114037763642947
107, 137, -2, -0.48114037763642947
29, 209, 3, -0.48038446141526137
165, 171, -2, -0.4798600440451895
37, 47, 2, -0.47963209687927216
37, 88, 2, -0.47963209687927216
27, 101, 2, -0.47955179146785321
101, 117, -3, -0.47935311802960634
6, 117, -3, -0.47911923018058633
47, 187, -1, -0.47856855507009399
20, 47, 0, -0.47809144373375739
20, 88, 0, -0.47809144373375739
21, 47, 0, -0.47809144373375739
31, 47, 0, -0.47809144373375739
31, 88, 0, -0.47809144373375739
29, 64, 1, -0.47673129462279618
126, 179, 1, -0.47673129462279618
40, 179, -1, -0.47673129462279612
17, 47, 1, -0.47582430124254022
47, 57, -1, -0.47582430124254022
18, 223, -3, -0.47559486560567082
28, 117, -1, -0.47537274152817666
53, 179, 2, -0.47519096331149147
53, 66, -3, -0.47512763406974795
53, 124, -3, -0.4751276340697479
81, 127, -1, -0.47456634901371242
28, 46, 2, -0.47379338694334394
18, 127, -3, -0.47368421052631571
31, 57, 3, -0.47301616487964004
32, 162, 1, -0.47295265146345861
88, 187, 0, -0.47256095994096797
21, 64, 3, -0.47245559126153402
165, 181, -3, -0.47245559126153402
81, 165, 3, -0.47245559126153397
47, 192, 0, -0.47245559126153386
100, 165, -3, -0.47245559126153386
107, 165, -3, -0.47245559126153386
44, 187, -1, -0.4723811829468334
10, 127, -3, -0.47121064682815744
27, 171, 3, -0.47121064682815744
127, 138, 3, -0.47121064682815744
40, 81, 2, -0.46987149389936478
28, 181, -2, -0.46986257928499991
10, 57, 3, -0.46816458878452211
117, 179, 0, -0.46770717334674272
1, 101, 3, -0.46770717334674267
20, 101, 3, -0.46770717334674267
28, 100, -3, -0.46770717334674267
28, 107, -3, -0.46770717334674267
46, 179, 3, -0.46747349500422863
137, 179, -1, -0.46737731913472064
4, 28, -2, -0.46598252971583193
4, 137, -2, -0.46598252971583193
29, 162, 1, -0.46594555814804667
6, 44, 3, -0.46513025470953168
40, 44, 3, -0.46513025470953168
88, 187, 3, -0.46426557269965085
1, 47, 1, -0.46409548089225711
20, 47, 1, -0.46409548089225711
21, 88, -1, -0.46409548089225711
20, 47, -1, -0.46409548089225705
20, 88, -1, -0.46409548089225705
21, 47, -1, -0.46409548089225705
171, 187, -3, -0.46397630302277787
1, 162, 3, -0.46334820431459367
20, 162, 3, -0.46334820431459367
37, 47, 3, -0.46334820431459361
37, 88, 3, -0.46334820431459361
39, 165, -3, -0.46334820431459356
39, 187, -2, -0.46291004988627571
66, 187, -2, -0.46291004988627571
124, 187, -2, -0.46291004988627571
43, 165, 3, -0.46264575637350341
10, 43, -3, -0.46264575637350336
43, 138, 3, -0.46264575637350336
117, 124, 3, -0.46249729006288032
39, 117, -3, -0.46249729006288026
66, 117, -3, -0.46249729006288026
4, 137, 0, -0.46229756677672218
17, 39, 2, -0.46225016352102422
47, 57, -2, -0.46225016352102422
47, 66, -2, -0.46225016352102422
47, 124, -2, -0.46225016352102422
47, 181, -2, -0.46225016352102422
57, 88, 2, -0.46225016352102422
66, 88, 2, -0.46225016352102422
88, 124, -2, -0.46225016352102422
88, 181, -2, -0.46225016352102422
43, 124, 3, -0.46163524386800353
43, 66, 3, -0.46163524386800336
4, 40, 0, -0.46135484956118344
28, 101, -1, -0.46131104666309369
1, 46, -1, -0.46130486567379053
53, 223, -2, -0.46114679330365699
39, 127, -2, -0.46108396762070392
47, 137, -2, -0.46108396762070392
66, 127, -2, -0.46108396762070392
124, 127, -2, -0.46108396762070392
39, 88, 1, -0.46088240084927012
100, 137, -3, -0.45957251500902885
107, 137, -3, -0.45957251500902874
28, 43, -1, -0.45890685342700993
18, 192, -3, -0.45883146774112349
10, 179, 2, -0.458682472293863
31, 53, 3, -0.45847465030808893
10, 187, -2, -0.45845460404900223
138, 187, -2, -0.45845460404900223
4, 17, -1, -0.45749571099781394
37, 179, 0, -0.45733840407468973
40, 46, 3, -0.45720436041939944
78, 171, 0, -0.45675013919556984
10, 31, -3, -0.45643546458763845
31, 138, 3, -0.45643546458763845
31, 165, 3, -0.4564354645876384
165, 192, -3, -0.4564354645876384
