'neuron', 'neuron', 'delay', 'correlation coefficient'
15, 188, -2, -0.8563488385776753
15, 220, -2, -0.8563488385776753
105, 241, -2, -0.8563488385776753
191, 241, -2, -0.8563488385776753
151, 177, -3, -0.8551861104941364
18, 222, 1, -0.85356395693083753
89, 222, 1, -0.85356395693083753
186, 222, 1, -0.85356395693083742
15, 34, -3, -0.85280286542244199
15, 65, -3, -0.85280286542244199
15, 88, -3, -0.85280286542244199
15, 97, -3, -0.85280286542244199
15, 198, -3, -0.85280286542244199
15, 38, -3, -0.85280286542244188
84, 241, -3, -0.85280286542244188
135, 244, -3, -0.85280286542244166
155, 244, -3, -0.85280286542244166
237, 244, -3, -0.85280286542244166
357, 367, -2, -0.85125653075874863
34, 45, -2, -0.85120555578755053
45, 65, 2, -0.85120555578755053
45, 88, 2, -0.85120555578755053
45, 97, 2, -0.85120555578755053
45, 198, 2, -0.85120555578755053
33, 230, 2, -0.85097998182386325
166, 373, -3, -0.8498365855987976
241, 373, -3, -0.84983658559879749
52, 384, -2, -0.84852813742385702
18, 222, 2, -0.84761904761904761
61, 349, 3, -0.84744897266632468
23, 241, -1, -0.84656167328001952
26, 274, -1, -0.84360654842586924
120, 313, -3, -0.8435273922869736
7, 190, -3, -0.84352739228697293
120, 190, -1, -0.84350429365498014
42, 135, 2, -0.84327404271156781
42, 155, 2, -0.84327404271156781
42, 237, 2, -0.84327404271156781
135, 321, -2, -0.84327404271156781
155, 321, -2, -0.84327404271156781
237, 321, -2, -0.84327404271156781
38, 45, -3, -0.84270670118478863
45, 133, 3, -0.84270670118478863
45, 162, 3, -0.84270670118478863
45, 188, 3, -0.84270670118478863
13, 369, 3, -0.84270670118478852
1, 113, -2, -0.84270097160038437
3, 113, -2, -0.84270097160038437
15, 245, -2, -0.84270097160038437
23, 241, -2, -0.84207535832068448
22, 362, 1, -0.84162541153017312
111, 222, 1, -0.84162541153017312
154, 222, 1, -0.84162541153017312
183, 241, -1, -0.84162541153017312
222, 303, -3, -0.84051051488723705
40, 370, 2, -0.84019729552360467
45, 242, 1, -0.83916498833836817
